,1BY6WEcLGh8j5v7,1IF53ai7Xc0U56Y,3PZuoBAID5Wc2HD,7JYdWkrLSPkdwr4,McdE0feGgRqW7Ca,VHMLBKoKgIrUVDU,WRmjgnKYAwPKWDb,YxYtjZvoooNbGkE,ZnxXDlPa8U1GXgE,ZoEaEvLYb1n2sOq,adLQvlD726eNBSB,bvBOhCH3iADSZry,iCRJl6heRkivqQ3,ih0vzX44oOqAx2f,pkci93gMrogZuBj,rGa61gmuvPhdLxV,sjndEbLyjtCKgGv,uHbuxQJl8lW7ozc,wCURE6d3bPkepu2,z9Y9gH1T5YWrNuG,zBIq5rxdHJRwDNY,zVJPv84UY57bAof
2020-06-07 08:30:00,4862.75,7766.0,10518.125,9763.5,14091.71429,10248.625,10107.125,13847.14286,9623.428571,13216.28571,7913.571429,4734.75,13688.57143,9182.142857,13720.0,13635.71429,13735.0,13755.28571,11821.75,11524.375,13719.28571,13868.85714
2020-06-07 08:45:00,9296.714286,9932.75,13189.57143,13096.57143,11833.75,13505.28571,13036.85714,11570.625,13113.5,11433.125,10408.875,8777.571429,11801.75,12791.75,11628.625,11341.25,11601.875,12200.125,13989.85714,13821.14286,11461.125,11817.375
2020-06-07 09:00:00,7839.25,13177.0,11452.125,11259.375,11518.28571,11598.125,11168.5,10943.28571,11487.57143,10948.57143,13380.14286,7714.125,11181.28571,11239.71429,10938.57143,10942.0,11280.0,11053.57143,11830.125,11606.5,11099.0,11052.57143
2020-06-07 09:15:00,6679.0,11163.125,13595.14286,13289.42857,13255.75,13355.42857,13020.85714,13361.375,13193.625,12977.5,11392.25,6430.857143,13478.25,13343.375,13234.125,13082.25,12966.625,13023.375,11479.42857,11319.42857,13449.25,13128.375
2020-06-07 09:30:00,5867.25,13444.71429,12086.75,11638.5,13562.57143,11653.625,11819.625,13196.42857,11568.14286,13246.14286,13697.0,5796.5,13305.14286,11143.0,13036.14286,12969.85714,12981.28571,13425.14286,13506.75,13061.25,13108.14286,13463.0
2020-06-07 09:45:00,6264.0,12056.625,11344.0,11104.28571,13587.5,11548.0,11189.14286,13120.75,11112.42857,12957.0,12150.375,6148.571429,13237.0,10666.57143,13095.125,13176.625,12904.625,12997.25,7688.0,7717.142857,13188.875,13055.25
2020-06-07 10:00:00,7627.625,11307.85714,13406.14286,12945.625,3770.142857,13371.5,12714.14286,13047.85714,13238.125,13049.85714,11421.0,7307.25,13347.14286,13040.25,13186.85714,13113.28571,1897.571429,13255.14286,0.0,0.0,13126.85714,13335.42857
2020-06-07 10:15:00,9450.285714,13197.75,13297.0,12991.57143,0.0,13168.85714,12885.75,12660.0,13092.85714,12541.375,13660.625,8963.285714,12845.5,12818.42857,12620.14286,12553.0,0.0,12769.57143,0.0,0.0,12723.25,12688.5
2020-06-07 10:30:00,12471.85714,13138.57143,13108.57143,12978.42857,0.0,13222.14286,12983.0,12743.85714,13230.75,12561.28571,13651.14286,12397.85714,12831.0,12830.375,12657.75,12655.71429,0.0,12760.5,0.0,0.0,12720.28571,12822.0
2020-06-07 10:45:00,11020.625,13098.25,13343.625,12957.375,0.0,13402.625,12939.125,12643.375,13216.28571,11354.5,13282.125,10568.875,10962.5,12808.57143,12363.42857,11783.625,0.0,12206.14286,0.0,0.0,11319.125,11291.375
2020-06-07 11:00:00,12864.28571,13132.57143,12739.14286,12427.85714,625.75,12663.42857,12386.28571,6874.714286,12618.75,6497.428571,13412.42857,12502.57143,8140.142857,12350.5,9187.25,7830.142857,685.5,9776.375,0.0,0.0,8352.142857,8546.0
2020-06-07 11:15:00,10891.5,12740.125,12892.5,12464.125,9057.428571,12319.0,12614.125,9395.25,12955.57143,8678.0,12927.375,10505.0,9773.375,12450.28571,10248.85714,10297.75,9596.857143,10168.28571,572.375,0.0,10979.375,10305.0
2020-06-07 11:30:00,10586.57143,12824.42857,12598.71429,9504.428571,8276.25,9761.0,10956.28571,10049.57143,11180.0,9206.571429,13066.42857,10221.28571,7441.285714,11227.0,8315.0,7353.857143,7469.5,8209.875,9439.571429,10190.28571,8551.571429,8620.285714
2020-06-07 11:45:00,12455.625,10051.5,6616.625,7169.25,7513.428571,6988.0,6603.25,8134.875,6808.142857,8170.875,9751.125,12198.375,7298.285714,6927.0,6035.571429,6405.75,7263.0,6442.571429,10590.375,11068.75,7478.142857,6829.625
2020-06-07 12:00:00,1715.0,7699.571429,9923.571429,9988.571429,6205.125,9554.714286,9319.428571,4011.0,8988.625,4374.0,7972.0,0.0,5430.875,9791.75,4826.375,4990.0,5616.25,5279.0,7409.428571,6607.285714,4836.125,5207.142857
2020-06-07 12:15:00,0.0,11308.71429,10420.0,10084.125,9400.142857,9297.25,11047.375,8083.75,10298.14286,8554.375,11027.14286,0.0,9593.571429,11198.85714,10063.71429,9642.142857,9539.142857,8985.0,4912.75,4656.0,9657.857143,9703.285714
2020-06-07 12:30:00,0.0,9806.75,8909.428571,8400.285714,6800.375,9634.428571,9680.714286,7246.0,8805.75,7188.142857,10422.25,0.0,6784.125,7240.875,6727.375,6708.0,6679.375,6741.75,9008.857143,10007.28571,6714.375,6241.875
2020-06-07 12:45:00,0.0,7881.428571,4489.75,4502.75,8267.285714,5738.625,5551.25,8352.857143,4454.428571,8140.285714,8464.571429,0.0,7866.0,3969.142857,7757.285714,7748.857143,7854.285714,7777.857143,6767.0,6709.375,7760.0,8008.857143
2020-06-07 13:00:00,0.0,4068.875,9150.714286,9266.857143,6425.75,9192.142857,9170.571429,6263.0,8371.375,6226.0,4307.5,0.0,6725.875,8503.5,6910.625,6913.625,6365.375,6961.25,7881.0,7496.142857,6513.75,6941.125
2020-06-07 13:15:00,0.0,9482.571429,7267.0,6588.125,7741.428571,6851.125,7918.125,7379.142857,7967.0,7297.285714,9631.571429,0.0,7544.571429,7636.428571,7370.571429,7568.714286,7550.857143,7607.285714,6307.75,6427.75,7510.285714,7631.142857
2020-06-07 13:30:00,1134.714286,7236.25,8076.285714,7945.571429,6346.0,8041.0,7558.571429,5810.875,7698.75,6249.0,7258.5,1287.428571,6557.25,7193.625,6665.375,6612.25,6488.875,6651.0,7513.0,7243.714286,6561.375,6503.25
2020-06-07 13:45:00,5783.5,7967.428571,6034.875,6128.5,3699.714286,6099.125,5945.0,3416.428571,6268.428571,3500.857143,8112.857143,5841.875,3655.0,6135.857143,3534.0,3717.0,3598.571429,3792.714286,6091.25,6288.625,3734.428571,3752.285714
2020-06-07 14:00:00,0.0,6370.625,6688.285714,7061.571429,5214.0,7325.857143,7197.714286,5037.0,7457.285714,5107.875,6360.125,0.0,5325.25,7113.0,5294.5,5239.25,5204.285714,5458.75,3572.285714,3627.142857,5425.25,5130.375
2020-06-07 14:15:00,0.0,7141.142857,5770.0,5735.875,3557.875,5608.25,5459.571429,3324.285714,5962.75,3328.428571,7206.142857,0.0,3396.285714,5970.25,3500.857143,3493.714286,3546.75,3510.142857,5103.0,4980.125,3406.142857,3429.571429
2020-06-07 14:30:00,916.0,6223.0,3209.25,3298.428571,3623.285714,3187.142857,3071.375,3457.75,3471.571429,3467.625,5997.0,956.4285714,3556.5,3344.0,3692.0,3590.875,3605.714286,3671.285714,3283.857143,3266.142857,3528.875,3550.5
2020-06-07 14:45:00,8425.142857,3558.857143,5013.142857,4953.0,2285.0,5051.0,4807.0,2203.285714,5098.75,2193.142857,3469.285714,8014.285714,2222.0,4841.75,2301.625,2219.0,2267.375,2313.5,3466.875,3420.125,2193.714286,2234.0
2020-06-07 15:00:00,7445.125,4984.875,3324.5,3323.125,1208.285714,3386.625,3297.125,1164.5,3386.857143,1162.625,5056.875,6350.375,1181.125,3298.285714,1234.571429,1192.125,1198.714286,1249.142857,2182.428571,2170.857143,1168.875,1185.125
2020-06-07 15:15:00,7874.0,3178.0,3255.0,3297.571429,690.875,3293.0,3125.285714,655.5714286,3380.75,655.1428571,3192.571429,7528.142857,665.5714286,3350.0,698.25,670.8571429,687.625,705.875,1191.571429,1188.285714,656.2857143,670.4285714
2020-06-07 15:30:00,5806.125,3270.875,2113.75,2139.125,310.5714286,2151.125,2051.25,295.25,2215.142857,295.0,3277.75,5744.375,310.8571429,2182.714286,312.5714286,298.0,309.7142857,314.7142857,680.625,683.625,308.2857143,297.625
2020-06-07 15:45:00,6820.142857,2114.142857,1168.714286,1161.571429,66.0,1179.142857,1151.857143,52.28571429,1185.375,52.71428571,2131.142857,6875.714286,66.5,1167.625,65.25,50.71428571,66.0,65.625,307.7142857,311.0,66.0,51.14285714
2020-06-07 16:00:00,5543.625,1203.571429,655.625,658.0,0.0,663.0,639.5,0.0,665.1428571,0.0,1219.714286,5208.625,0.0,659.8571429,0.0,0.0,0.0,0.0,65.625,67.75,0.0,0.0
2020-06-07 16:15:00,3013.0,686.625,296.7142857,298.8571429,0.0,301.4285714,291.5714286,0.0,303.5,0.0,696.125,2879.571429,0.0,303.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 16:30:00,4619.625,314.2857143,62.875,63.375,0.0,64.875,61.75,0.0,54.0,0.0,321.1428571,4662.25,0.0,54.71428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 16:45:00,3096.428571,68.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.75,3000.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 17:00:00,2964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3012.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 17:15:00,1942.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 17:30:00,1068.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 17:45:00,589.2857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.7142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 18:00:00,270.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 18:15:00,46.85714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.14285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 18:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 19:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 19:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 20:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 20:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 21:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 21:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 22:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 22:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 23:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07 23:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08 03:15:00,0.0,0.0,0.0,0.0,98.14285714,0.0,0.0,108.875,0.0,95.875,0.0,0.0,114.25,0.0,95.42857143,96.375,98.42857143,96.14285714,0.0,0.0,111.375,96.75
2020-06-08 03:30:00,0.0,0.0,0.0,0.0,455.375,0.0,0.0,449.8571429,0.0,451.1428571,0.0,0.0,463.0,0.0,446.75,456.0,450.625,450.375,94.57142857,94.71428571,460.1428571,454.4285714
2020-06-08 03:45:00,0.0,0.0,0.0,0.0,856.2857143,0.0,0.0,839.125,0.0,838.625,0.0,0.0,840.5714286,0.0,847.8571429,854.25,848.0,852.1428571,440.625,440.25,836.1428571,848.875
2020-06-08 04:00:00,0.0,0.0,100.8571429,98.71428571,1115.25,102.0,99.0,1098.142857,109.625,1097.571429,0.0,0.0,1102.5,110.0,1109.625,1113.142857,1104.375,1119.5,837.0,836.0,1097.0,1105.857143
2020-06-08 04:15:00,0.0,96.42857143,458.75,452.125,1568.571429,458.125,451.0,1552.0,453.7142857,1543.875,114.8571429,0.0,1526.0,448.7142857,1549.857143,1504.285714,1545.428571,1576.428571,1090.0,1086.125,1505.571429,1512.285714
2020-06-08 04:30:00,0.0,451.625,868.5714286,849.5714286,1974.125,863.1428571,856.5714286,1885.0,851.625,1825.857143,465.5,0.0,1870.75,839.25,1814.375,1823.25,1895.625,1870.625,1502.428571,1518.0,1838.25,1884.0
2020-06-08 04:45:00,0.0,866.8571429,1146.875,1115.25,2442.142857,1131.75,1129.625,2409.125,1117.285714,2377.125,882.4285714,0.0,2349.0,1093.857143,2364.428571,2273.142857,2399.857143,2355.857143,1933.375,1993.125,2321.428571,2313.571429
2020-06-08 05:00:00,0.0,1148.125,1649.857143,1573.714286,4095.0,1594.0,1587.571429,3876.428571,1576.25,3862.571429,1172.125,0.0,3789.625,1546.375,3655.5,3578.375,3906.25,3677.25,2358.714286,2339.571429,3659.75,3844.5
2020-06-08 05:15:00,0.0,1637.571429,2068.5,1954.875,4176.571429,2011.625,2033.625,4111.857143,1986.428571,4132.142857,1664.714286,0.0,4001.571429,1946.571429,4207.857143,3937.142857,4032.285714,4202.142857,3932.75,3960.0,3937.142857,4041.714286
2020-06-08 05:30:00,0.0,2046.625,2710.285714,2532.142857,3370.125,2629.714286,2709.714286,3283.875,2560.0,3238.625,2100.75,0.0,3273.125,2459.75,3222.125,3215.25,3291.625,3260.75,4072.714286,4101.285714,3241.875,3259.75
2020-06-08 05:45:00,105.75,2662.857143,4138.25,3897.25,5494.142857,4054.25,4223.0,5303.0,4066.285714,5359.714286,2755.857143,102.0,5466.285714,3896.571429,5622.571429,5620.857143,5460.0,5611.857143,3306.125,3304.875,5422.0,5475.857143
2020-06-08 06:00:00,427.2857143,4108.625,4302.285714,4222.0,7239.625,4310.428571,4320.0,7126.875,4142.0,7088.625,4271.0,423.8571429,7209.875,4033.125,7168.375,7151.875,7119.625,7230.375,5311.142857,5262.571429,7166.875,7189.0
2020-06-08 06:15:00,776.5714286,4365.285714,3473.0,3377.375,6967.142857,3484.125,3434.428571,6658.0,3355.857143,6670.857143,4455.571429,767.7142857,6872.0,3250.428571,6665.428571,6650.285714,6899.571429,6811.142857,7071.0,7007.875,6741.714286,6817.571429
2020-06-08 06:30:00,1026.625,3473.875,5692.5,5575.428571,9904.0,5711.571429,5546.625,9406.75,5281.142857,9320.75,3560.0,1013.5,9512.625,5131.714286,9266.5,9080.25,9486.0,9627.125,6787.571429,6791.0,9382.0,9575.875
2020-06-08 06:45:00,1424.714286,5788.0,7781.142857,7422.714286,11495.16667,7597.857143,7667.857143,10854.33333,7296.25,10835.0,5941.142857,1396.142857,11667.33333,7052.0,11622.16667,11451.16667,11099.5,11573.83333,9833.0,10163.875,11445.5,11463.66667
2020-06-08 07:00:00,1884.25,7517.25,6936.5,6860.125,11909.0,6965.625,6819.375,11371.5,6837.142857,11379.375,7667.625,1818.625,11567.875,6634.285714,11416.57143,11462.25,11716.42857,11457.0,11044.83333,11117.33333,11367.875,11523.75
2020-06-08 07:15:00,2351.142857,7004.714286,8843.4,8704.0,12575.625,9053.0,8801.8,12118.57143,9071.666667,11992.71429,7038.857143,2348.0,12423.0,8897.333333,12049.375,12080.42857,12279.625,12282.375,11441.14286,11388.85714,12233.0,12160.14286
2020-06-08 07:30:00,3762.625,9693.875,11838.14286,10988.5,11141.42857,11287.5,11704.57143,10751.75,10883.83333,10656.125,9803.0,3597.625,10326.625,10546.83333,11700.14286,10276.625,10980.0,10327.71429,12296.125,12194.75,11022.75,9148.125
2020-06-08 07:45:00,3963.714286,11556.33333,11790.5,11355.16667,11222.25,11659.5,11350.5,11366.28571,11291.375,11034.14286,11767.66667,3828.857143,11384.0,11116.0,9734.375,10777.28571,11526.875,10175.5,11052.57143,10804.42857,10558.28571,11146.57143
2020-06-08 08:00:00,3220.625,11880.375,12449.0,12046.75,11488.42857,12390.75,12074.375,11490.875,12240.0,11418.25,12028.375,3143.5,11353.71429,11895.85714,10821.57143,12104.125,11205.28571,12208.85714,11929.375,12823.5,11517.0,11714.5
2020-06-08 08:15:00,4922.714286,12544.57143,10646.57143,10985.71429,11200.625,11301.0,10232.57143,12077.42857,10686.75,12046.28571,12706.57143,4954.857143,11847.25,10846.5,11869.625,11662.57143,11324.75,12391.125,11869.57143,10329.14286,11506.375,12604.57143
2020-06-08 08:30:00,6728.625,12255.0,11865.75,11841.25,11849.42857,11915.125,12201.875,11982.25,13065.28571,11781.875,11759.42857,6707.125,11921.14286,12279.57143,11902.71429,11818.125,10817.85714,12344.0,11823.875,12346.375,11445.0,11420.375
2020-06-08 08:45:00,6415.857143,12612.875,11640.57143,11466.42857,10117.0,12063.0,11490.28571,9956.571429,11371.625,9496.857143,12616.0,6290.0,9793.375,10819.75,10814.75,9946.857143,9746.875,10408.375,11424.71429,10665.57143,10216.625,9964.285714
2020-06-08 09:00:00,9087.5,11512.14286,12007.875,12006.5,10607.28571,12216.625,11751.375,10571.875,12356.57143,10383.5,12051.85714,8689.125,10885.57143,12423.85714,10855.0,11296.85714,10437.71429,11411.71429,10227.5,8855.875,10674.28571,10995.0
2020-06-08 09:15:00,10093.33333,12033.625,11883.0,11571.14286,10559.75,11429.28571,10261.0,10604.28571,11714.875,10381.85714,12471.375,9904.166667,10629.875,11042.125,10012.5,10400.125,10607.125,10364.625,10505.71429,9488.714286,10380.375,10506.75
2020-06-08 09:30:00,10269.75,10801.85714,10953.375,10296.125,8666.285714,10768.125,10951.5,8326.714286,10833.85714,8276.0,11218.0,10107.125,8613.142857,10298.28571,8459.857143,9038.285714,8350.857143,9185.428571,10536.375,9221.75,8525.857143,8989.857143
2020-06-08 09:45:00,11301.28571,10972.125,10727.57143,9209.0,11889.75,9796.857143,10094.85714,11375.5,10333.125,11187.75,10991.0,11117.42857,11422.75,10181.125,12079.25,11240.5,11343.375,11605.625,8554.0,7321.0,11795.125,11167.625
2020-06-08 10:00:00,10280.25,10420.71429,10268.875,9871.875,8556.428571,10422.125,9670.75,8467.857143,10608.57143,8580.857143,10296.42857,10339.75,8525.0,9958.571429,7018.571429,8532.428571,6931.714286,7462.142857,12236.375,10083.25,7200.714286,8935.428571
2020-06-08 10:15:00,10967.85714,10205.25,9773.428571,9424.571429,9189.5,9453.142857,9199.571429,10120.0,8891.375,8583.25,10272.875,9695.428571,9615.0,8669.0,9901.5,8515.625,9457.5,8372.25,8739.714286,7685.142857,9987.5,9523.5
2020-06-08 10:30:00,10758.75,9484.571429,11480.57143,12974.875,8994.285714,13135.125,12054.28571,8560.142857,12277.57143,9440.714286,10019.14286,11424.875,9465.0,11615.0,8984.857143,9734.142857,8889.285714,9683.0,10071.625,9991.125,9587.571429,9659.857143
2020-06-08 10:45:00,10768.0,12562.25,7637.5,6412.714286,8464.857143,6569.428571,7642.375,8011.5,8244.142857,8012.125,13326.0,10833.14286,8021.5,8025.0,8753.0,9264.5,8055.285714,9153.25,8673.142857,7950.0,7775.5,8948.375
2020-06-08 11:00:00,8177.285714,6419.428571,10829.71429,9299.285714,9779.0,8871.428571,10096.0,9933.142857,10245.125,10287.57143,6389.0,8882.714286,9761.142857,9358.0,10387.28571,9213.0,10647.375,9954.428571,7358.125,6535.875,11372.85714,7559.0
2020-06-08 11:15:00,10081.875,11149.875,8797.75,9116.0,8053.714286,10095.875,9107.75,10433.875,9101.428571,8699.375,11484.875,9735.375,9875.5,9809.428571,10123.14286,8662.0,8236.714286,10018.14286,10704.28571,9618.428571,8416.375,11099.5
2020-06-08 11:30:00,9205.714286,7988.571429,8752.857143,8497.714286,11427.25,7850.142857,8676.0,10820.42857,7458.625,11276.57143,8283.571429,9343.857143,11235.71429,7489.125,9636.375,9943.714286,11278.125,9187.625,9463.428571,9395.571429,10154.85714,11144.85714
2020-06-08 11:45:00,9720.875,8458.5,8937.875,9859.375,11307.57143,9314.5,8318.875,11301.25,10883.0,11019.75,8991.375,9519.5,11243.125,10686.57143,11410.85714,11355.875,10430.57143,11490.71429,10668.75,9678.875,10861.625,11465.25
2020-06-08 12:00:00,8587.285714,11253.57143,11992.42857,11109.42857,10001.125,10687.0,11887.85714,9538.714286,10525.25,9545.142857,10784.85714,8035.428571,9868.0,11061.875,10868.75,10406.85714,9810.25,10875.375,11536.71429,10012.57143,9791.857143,10363.57143
2020-06-08 12:15:00,10808.875,10035.25,10878.5,10457.25,10684.57143,11309.625,10482.5,10297.375,10343.14286,10212.0,11025.75,10853.75,10608.28571,10461.57143,10441.71429,10416.625,10482.0,10480.28571,9765.875,8299.375,10459.14286,10564.0
2020-06-08 12:30:00,7824.857143,10899.0,11227.57143,11023.28571,9766.375,11387.0,10599.42857,9423.0,11455.75,9674.571429,11486.0,7442.285714,9953.0,11103.625,9053.625,9062.142857,10000.125,9084.375,10490.71429,9112.714286,9553.375,9690.142857
2020-06-08 12:45:00,9730.875,11251.28571,9579.125,9307.25,7731.142857,9582.375,9281.625,7430.625,9294.285714,7145.375,11364.14286,8820.375,7646.714286,8558.714286,5499.571429,5950.125,7808.0,5998.285714,9093.625,8091.5,7125.285714,6360.875
